City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Categoryid
New York,North Corona,40.7540709990489,-73.85751790676447,The Pine Restaurant,40.75466135707651,-73.85392465242302,Hotel Bar,4bf58dd8d48988d1d5941735
New York,North Corona,40.7540709990489,-73.85751790676447,Los Tres Potrillos,40.75171913778217,-73.85520402280633,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,North Corona,40.7540709990489,-73.85751790676447,MTA Subway - 111th St (7),40.75166981391774,-73.85583376186152,Metro Station,4bf58dd8d48988d1fd931735
New York,North Corona,40.7540709990489,-73.85751790676447,Action Car Rental,40.754671,-73.85377845000001,Rental Car Location,4bf58dd8d48988d1ef941735
New York,North Corona,40.7540709990489,-73.85751790676447,The Cellphone Store (Tmobile Dealer),40.75729294413392,-73.85746147343922,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
New York,North Corona,40.7540709990489,-73.85751790676447,El Fogon Costeno,40.75777004156037,-73.85988884203466,Latin American Restaurant,4bf58dd8d48988d1be941735
New York,North Corona,40.7540709990489,-73.85751790676447,Ely's Natural Juice and Smoothies,40.750728607177734,-73.8591079711914,Juice Bar,4bf58dd8d48988d112941735
New York,North Corona,40.7540709990489,-73.85751790676447,Bodega,40.757731,-73.85834100000001,Deli / Bodega,4bf58dd8d48988d146941735
New York,North Corona,40.7540709990489,-73.85751790676447,Taste of Dolly's,40.757850646972656,-73.85653686523438,Pizza Place,4bf58dd8d48988d1ca941735
New York,North Corona,40.7540709990489,-73.85751790676447,mi casita bakery & restaurant,40.757568359375,-73.8599624633789,Bakery,4bf58dd8d48988d16a941735
New York,North Corona,40.7540709990489,-73.85751790676447,La Familia Coffee Shop,40.75758361816406,-73.85997009277344,Coffee Shop,4bf58dd8d48988d1e0931735
New York,North Corona,40.7540709990489,-73.85751790676447,111 Deli Stop Corp,40.758071,-73.859084,Deli / Bodega,4bf58dd8d48988d146941735
New York,North Corona,40.7540709990489,-73.85751790676447,las llaves de chile,40.75754928588867,-73.8607406616211,Bakery,4bf58dd8d48988d16a941735
New York,North Corona,40.7540709990489,-73.85751790676447,Beky Bakery,40.751381751606,-73.85313131436446,Bakery,4bf58dd8d48988d16a941735
New York,North Corona,40.7540709990489,-73.85751790676447,SpringHill Suites Fitness Center,40.75835037231445,-73.85745239257812,Gym / Fitness Center,4bf58dd8d48988d175941735
New York,North Corona,40.7540709990489,-73.85751790676447,Ranchero Merengue,40.75767117174435,-73.86081527120766,Spanish Restaurant,4bf58dd8d48988d150941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Bonelle Pastry Shop,40.717103617695436,-73.8405707302451,Bakery,4bf58dd8d48988d16a941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Hawthorne Park,40.71642237092222,-73.840082832447,Park,4bf58dd8d48988d163941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Flagpole Green - Forest Hills Gardens,40.716881096526066,-73.84405145419831,Plaza,4bf58dd8d48988d164941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Nick's Pizza,40.718179971534305,-73.84069151979246,Pizza Place,4bf58dd8d48988d1ca941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Sakura-Ya,40.71827603630656,-73.84042376984726,Food & Drink Shop,4bf58dd8d48988d1f9941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Natural Market,40.718450066039274,-73.84076188991867,Grocery Store,4bf58dd8d48988d118951735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Sushi Time,40.71868261238623,-73.84145335857528,Sushi Restaurant,4bf58dd8d48988d1d2941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Rove,40.71905818315889,-73.84187926477888,New American Restaurant,4bf58dd8d48988d157941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Bagels etc etc etc,40.718215995372496,-73.84071353973411,Bagel Shop,4bf58dd8d48988d179941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Baskin-Robbins,40.71814087733085,-73.84047243030386,Ice Cream Shop,4bf58dd8d48988d1c9941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Dunkin',40.7182208,-73.8404874,Donut Shop,4bf58dd8d48988d148941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,T-Mobile,40.71860122680664,-73.83855438232422,Mobile Phone Shop,4f04afc02fb6e1c99f3db0bc
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Xin Taste Lan Zhou Hand Pull Noodle,40.718712990190745,-73.84155482053757,Noodle House,4bf58dd8d48988d1d1941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Michaels Bagels,40.718199821536025,-73.8407061863382,Bakery,4bf58dd8d48988d16a941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Sammie's To Go,40.71903258171348,-73.84154456628488,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Ehrenreich-Austin Playground,40.71578694653614,-73.83706550044597,Playground,4bf58dd8d48988d1e7941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Happy Fresh Tortilla Grill,40.71896187740996,-73.84134177289579,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Subway,40.71863889018832,-73.83860621383712,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Rite Aid,40.718438,-73.838177,Pharmacy,4bf58dd8d48988d10f951735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Walgreens,40.71843,-73.838142,Pharmacy,4bf58dd8d48988d10f951735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,Twin Value,40.71717332858453,-73.84055953073918,Grocery Store,4bf58dd8d48988d118951735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,CTown Supermarkets,40.71855715650813,-73.84109884500504,Grocery Store,4bf58dd8d48988d118951735
New York,Forest Hills Gardens,40.714611081511705,-73.8410221123401,I Ramen Teriyaki,40.71882,-73.84155,Ramen Restaurant,55a59bace4b013909087cb24
New York,St. George,40.6449815710044,-74.07935312512797,A&S Pizzeria,40.64393953223924,-74.0776259226109,Pizza Place,4bf58dd8d48988d1ca941735
New York,St. George,40.6449815710044,-74.07935312512797,Beso,40.64330638739738,-74.07650808873225,Tapas Restaurant,4bf58dd8d48988d1db931735
New York,St. George,40.6449815710044,-74.07935312512797,Staten Island September 11 Memorial,40.64676748643786,-74.07650993161968,Monument / Landmark,4bf58dd8d48988d12d941735
New York,St. George,40.6449815710044,-74.07935312512797,Richmond County Bank Ballpark,40.645055836227534,-74.07686368914352,Baseball Stadium,4bf58dd8d48988d18c941735
New York,St. George,40.6449815710044,-74.07935312512797,Shake Shack,40.64366,-74.075891,Burger Joint,4bf58dd8d48988d16c941735
New York,St. George,40.6449815710044,-74.07935312512797,St. George Theatre,40.642253453825425,-74.0774964872446,Theater,4bf58dd8d48988d137941735
New York,St. George,40.6449815710044,-74.07935312512797,Enoteca Maria,40.64194106346249,-74.07732026660736,Italian Restaurant,4bf58dd8d48988d110941735
New York,St. George,40.6449815710044,-74.07935312512797,Hypno-Tronic Comics,40.642476023573096,-74.07658737714057,Toy / Game Store,4bf58dd8d48988d1f3941735
New York,St. George,40.6449815710044,-74.07935312512797,Marie's 2,40.642176,-74.076669,Italian Restaurant,4bf58dd8d48988d110941735
New York,St. George,40.6449815710044,-74.07935312512797,Ruddy & Dean,40.64407377863496,-74.07668273426954,Bar,4bf58dd8d48988d116941735
New York,St. George,40.6449815710044,-74.07935312512797,The Gavel Grill,40.642156612084584,-74.07667388544122,American Restaurant,4bf58dd8d48988d14e941735
New York,St. George,40.6449815710044,-74.07935312512797,Steiny's Pub,40.642185270821706,-74.07659916524223,Bar,4bf58dd8d48988d116941735
New York,St. George,40.6449815710044,-74.07935312512797,Nike,40.643615,-74.074738,Sporting Goods Shop,4bf58dd8d48988d1f2941735
New York,St. George,40.6449815710044,-74.07935312512797,Nike Factory Store,40.64332580566406,-74.07459259033203,Sporting Goods Shop,4bf58dd8d48988d1f2941735
New York,St. George,40.6449815710044,-74.07935312512797,St. George Greenmarket,40.642007314635734,-74.07802076119599,Farmers Market,4bf58dd8d48988d1fa941735
New York,St. George,40.6449815710044,-74.07935312512797,Banana Republic Factory,40.64423,-74.074529,Clothing Store,4bf58dd8d48988d103951735
New York,St. George,40.6449815710044,-74.07935312512797,Ruddy & Dean North Shore Steak Co.,40.644068463768946,-74.07668033171674,Steakhouse,4bf58dd8d48988d1cc941735
New York,St. George,40.6449815710044,-74.07935312512797,Old Navy Outlet,40.64432,-74.074641,Clothing Store,4bf58dd8d48988d103951735
New York,St. George,40.6449815710044,-74.07935312512797,Gap Factory Store,40.643857,-74.074975,Clothing Store,4bf58dd8d48988d103951735
New York,St. George,40.6449815710044,-74.07935312512797,Walgreens,40.644757,-74.074452,Pharmacy,4bf58dd8d48988d10f951735
New York,St. George,40.6449815710044,-74.07935312512797,Starbucks,40.644745,-74.074488,Coffee Shop,4bf58dd8d48988d1e0931735
New York,St. George,40.6449815710044,-74.07935312512797,H&M,40.643685,-74.074553,Clothing Store,4bf58dd8d48988d103951735
New York,St. George,40.6449815710044,-74.07935312512797,Dunkin',40.6438196,-74.0774385,Donut Shop,4bf58dd8d48988d148941735
New York,St. George,40.6449815710044,-74.07935312512797,Empire Outlets,40.644016666743966,-74.07495368192154,Outlet Mall,5744ccdfe4b0c0459246b4df
New York,St. George,40.6449815710044,-74.07935312512797,Postcards 9/11 Memorial,40.646546219541605,-74.07670307216092,Plaza,4bf58dd8d48988d164941735
New York,St. George,40.6449815710044,-74.07935312512797,Lt. Lia Playground,40.643432732287216,-74.07986167388087,Playground,4bf58dd8d48988d1e7941735
New York,St. George,40.6449815710044,-74.07935312512797,North Shore Esplanade,40.64692910628257,-74.07679796218872,Harbor / Marina,4bf58dd8d48988d1e0941735
New York,St. George,40.6449815710044,-74.07935312512797,St. George Esplanade,40.64554513232871,-74.07493747680437,Scenic Lookout,4bf58dd8d48988d165941735
New York,St. George,40.6449815710044,-74.07935312512797,Staten Island Visitor Information Booth,40.64463918117021,-74.07364558712177,Tourist Information Center,4f4530164b9074f6e4fb00ff
New York,New Brighton,40.64061455913511,-74.08701650516626,Family Dollar,40.63871001,-74.08776705,Discount Store,52dea92d3cf9994f4e043dbb
New York,New Brighton,40.64061455913511,-74.08701650516626,MTA Bus - Jersey St & Hendricks Av (S42/S52),40.64016716028059,-74.08715660960434,Bus Stop,52f2ab2ebcbc57f1066b8b4f
New York,New Brighton,40.64061455913511,-74.08701650516626,MTA Bus - Jersey St & Scribner Av (S52),40.640170246966456,-74.08718218330199,Bus Stop,52f2ab2ebcbc57f1066b8b4f
New York,New Brighton,40.64061455913511,-74.08701650516626,Hoebowl Bowling Center,40.640900988755455,-74.08509512648915,Bowling Alley,4bf58dd8d48988d1e4931735
New York,New Brighton,40.64061455913511,-74.08701650516626,MTA Bus - Jersey St & Hendricks Av (S52/S42),40.64002774583478,-74.08713787794113,Bus Stop,52f2ab2ebcbc57f1066b8b4f
New York,New Brighton,40.64061455913511,-74.08701650516626,Lopez  Grocery,40.638571999999996,-74.08770600000001,Deli / Bodega,4bf58dd8d48988d146941735
New York,New Brighton,40.64061455913511,-74.08701650516626,Bocce Courts,40.6398,-74.09,Park,4bf58dd8d48988d163941735
New York,New Brighton,40.64061455913511,-74.08701650516626,Skyline Playground,40.63918959570518,-74.08986747474478,Playground,4bf58dd8d48988d1e7941735
New York,New Brighton,40.64061455913511,-74.08701650516626,AK Food Deli,40.638034999999995,-74.087795,Deli / Bodega,4bf58dd8d48988d146941735
New York,New Brighton,40.64061455913511,-74.08701650516626,MTA Bus - Richmond Ter & Jersey St (S40/S44/S90),40.643740107722216,-74.08523149681005,Bus Stop,52f2ab2ebcbc57f1066b8b4f
New York,New Brighton,40.64061455913511,-74.08701650516626,Mahoney Park,40.64379258869993,-74.08531259080817,Park,4bf58dd8d48988d163941735
New York,New Brighton,40.64061455913511,-74.08701650516626,Fine Art Fotos & Video,40.63943099975586,-74.09185028076172,Bridal Shop,4bf58dd8d48988d11a951735
New York,New Brighton,40.64061455913511,-74.08701650516626,Westervelt Community Garden,40.644293,-74.084787,Botanical Garden,52e81612bcbc57f1066b7a22
New York,Stapleton,40.626927625381754,-74.07790192660066,Defonte's Sandwich Shop,40.627202000000004,-74.07725699999999,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Lakruwana,40.62565357848064,-74.07517362940577,Sri Lankan Restaurant,5413605de4b0ae91d18581a9
New York,Stapleton,40.626927625381754,-74.07790192660066,Bay House Bistro,40.62782715401129,-74.07624426687075,Asian Restaurant,4bf58dd8d48988d142941735
New York,Stapleton,40.626927625381754,-74.07790192660066,The Hop Shoppe,40.62903399476803,-74.07975798509347,Beer Bar,56aa371ce4b08b9a8d57356c
New York,Stapleton,40.626927625381754,-74.07790192660066,Campo Bello Restaurante,40.624462968084046,-74.07965238636667,Spanish Restaurant,4bf58dd8d48988d150941735
New York,Stapleton,40.626927625381754,-74.07790192660066,5050 Skatepark,40.62805294068226,-74.07454754953778,Skate Park,4bf58dd8d48988d167941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Vinum Wine Bar & Cafe,40.624767,-74.074973,Bar,4bf58dd8d48988d116941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Staten Island Urby,40.629001761198445,-74.07411590996054,Residential Building (Apartment / Condo),4d954b06a243a5684965b473
New York,Stapleton,40.626927625381754,-74.07790192660066,Bari's Pizza & Pasta,40.627296,-74.076307,Pizza Place,4bf58dd8d48988d1ca941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Vida,40.628722708068395,-74.0798020362854,Restaurant,4bf58dd8d48988d1c4941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Tappen Park,40.626872277442246,-74.07685697078705,Park,4bf58dd8d48988d163941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Dunkin',40.63112883713693,-74.076879181003,Donut Shop,4bf58dd8d48988d148941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Surf Restaurant,40.62914964863763,-74.0735073394264,New American Restaurant,4bf58dd8d48988d157941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Subway,40.62724824958459,-74.07588131862917,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Stapleton,40.626927625381754,-74.07790192660066,El Patron Restaurant & Lounge Inc.,40.62915418246783,-74.07654100941468,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Gringos,40.628732792594086,-74.07370508191934,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Family Dollar,40.627017974853516,-74.07846069335938,Discount Store,52dea92d3cf9994f4e043dbb
New York,Stapleton,40.626927625381754,-74.07790192660066,Family Dollar,40.628318,-74.075875,Discount Store,52dea92d3cf9994f4e043dbb
New York,Stapleton,40.626927625381754,-74.07790192660066,Chase Bank,40.626839464189224,-74.07557730307579,Bank,4bf58dd8d48988d10a951735
New York,Stapleton,40.626927625381754,-74.07790192660066,Citibank,40.627942,-74.076008,Bank,4bf58dd8d48988d10a951735
New York,Stapleton,40.626927625381754,-74.07790192660066,McDonald's,40.62994715715155,-74.07640770077705,Fast Food Restaurant,4bf58dd8d48988d16e941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Stapleton Liquors,40.626415,-74.076095,Miscellaneous Shop,4bf58dd8d48988d1ff941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Mexico Azteca Grocery Deli & Restaurant,40.625662,-74.07642299999999,Deli / Bodega,4bf58dd8d48988d146941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Jerry's 637 Diner,40.62644902227996,-74.07555580402654,Diner,4bf58dd8d48988d147941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Ira's Auction Gallery & Curiosity Place,40.628539,-74.079837,Antique Shop,4bf58dd8d48988d116951735
New York,Stapleton,40.626927625381754,-74.07790192660066,Paulie's Pizzaria,40.629589,-74.076737,Pizza Place,4bf58dd8d48988d1ca941735
New York,Stapleton,40.626927625381754,-74.07790192660066,The Richmond,40.625161,-74.074572,Restaurant,4bf58dd8d48988d1c4941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Steven Nails,40.630058,-74.077025,Cosmetics Shop,4bf58dd8d48988d10c951735
New York,Stapleton,40.626927625381754,-74.07790192660066,Chieng Garden Kitchen,40.624376,-74.080989,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Famous 3 Brothers Pizza,40.62399639820835,-74.08101673795764,Pizza Place,4bf58dd8d48988d1ca941735
New York,Stapleton,40.626927625381754,-74.07790192660066,Harley-Davidson of Staten Island,40.63127,-74.076462,Motorcycle Shop,5032833091d4c4b30a586d60
New York,Rosebank,40.61530494652761,-74.06980526716141,Bayou,40.61685347754964,-74.06816056849019,Cajun / Creole Restaurant,4bf58dd8d48988d17a941735
New York,Rosebank,40.61530494652761,-74.06980526716141,Tony's Brick Oven Pizzeria,40.61518049484888,-74.06727894577533,Italian Restaurant,4bf58dd8d48988d110941735
New York,Rosebank,40.61530494652761,-74.06980526716141,Pronto Pizza,40.61644869360941,-74.06794260558239,Pizza Place,4bf58dd8d48988d1ca941735
New York,Rosebank,40.61530494652761,-74.06980526716141,J's on the Bay,40.614228831719466,-74.06627117792073,Breakfast Spot,4bf58dd8d48988d143941735
New York,Rosebank,40.61530494652761,-74.06980526716141,Bin 5,40.613278253734876,-74.0654585662381,Italian Restaurant,4bf58dd8d48988d110941735
New York,Rosebank,40.61530494652761,-74.06980526716141,Top Tomato Super Store,40.61731311628446,-74.06809265475916,Grocery Store,4bf58dd8d48988d118951735
New York,Rosebank,40.61530494652761,-74.06980526716141,Phil-Am Kusina,40.61242595410874,-74.07145458203865,Filipino Restaurant,4eb1bd1c3b7b55596b4a748f
New York,Rosebank,40.61530494652761,-74.06980526716141,Korzo Klub,40.61881854110182,-74.06942993402481,Eastern European Restaurant,4bf58dd8d48988d109941735
New York,Rosebank,40.61530494652761,-74.06980526716141,Maizal,40.6183345,-74.06954669999999,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Rosebank,40.61530494652761,-74.06980526716141,Bagels By The Bay,40.61318854412634,-74.06546253446491,Bagel Shop,4bf58dd8d48988d179941735
